[2, 17, 9, 20, 15, 14, 10, 18]
[15, 6, 19, 8, 10, 5, 20, 1]
[4, 11, 19, 14, 8, 1, 3, 17]
[20, 19, 10, 14, 3, 16, 5, 0]
[13, 16, 5, 7, 2, 3, 12, 1]
[5, 18, 15, 11, 6, 17, 19, 14]
[0, 7, 2, 17, 4, 14, 13, 16]
[13, 8, 15, 4, 14, 12, 6, 18]
[5, 12, 3, 19, 8, 1, 7, 11]
[2, 9, 7, 18, 19, 16, 4, 0]
[2, 16, 10, 11, 3, 14, 4, 13]
[12, 19, 17, 10, 5, 4, 13, 2]
[0, 10, 9, 19, 11, 18, 17, 1]
[20, 3, 8, 16, 6, 10, 14, 13]
[8, 20, 14, 0, 16, 1, 6, 2]
[9, 7, 20, 1, 4, 2, 16, 11]
[15, 5, 12, 19, 7, 3, 9, 10]
[6, 12, 10, 13, 18, 17, 16, 19]
[15, 19, 7, 4, 6, 18, 13, 10]
[10, 16, 6, 8, 15, 14, 18, 13]
[6, 15, 14, 7, 4, 2, 17, 9]
[10, 20, 7, 17, 0, 9, 12, 16]
[7, 13, 0, 20, 1, 17, 18, 5]
[9, 13, 7, 16, 19, 1, 4, 18]
[16, 3, 6, 1, 0, 9, 20, 19]
[15, 3, 11, 14, 7, 1, 16, 8]
[11, 16, 3, 2, 12, 7, 0, 20]
[13, 11, 2, 0, 16, 3, 6, 9]
[19, 10, 16, 11, 3, 18, 20, 17]
[20, 0, 18, 10, 13, 5, 12, 14]
[4, 20, 18, 7, 15, 3, 1, 12]
[8, 17, 13, 6, 3, 18, 5, 10]
[3, 2, 15, 20, 18, 12, 5, 11]
[13, 12, 9, 2, 10, 14, 1, 16]
[0, 3, 20, 18, 17, 6, 5, 9]
[13, 1, 12, 5, 15, 7, 10, 6]
[6, 8, 12, 7, 19, 18, 13, 5]
[17, 12, 16, 0, 15, 1, 9, 11]
[11, 3, 19, 4, 10, 2, 1, 6]
[6, 1, 13, 17, 18, 5, 16, 14]
[11, 13, 6, 7, 4, 1, 0, 14]
[3, 18, 5, 13, 0, 17, 9, 15]
[10, 8, 6, 14, 5, 4, 7, 16]
[3, 16, 14, 0, 17, 5, 1, 11]
[19, 6, 14, 12, 3, 1, 16, 8]
[16, 5, 4, 1, 15, 14, 19, 12]
[12, 17, 2, 9, 16, 18, 14, 11]
[6, 18, 1, 7, 20, 15, 12, 5]
[5, 0, 2, 3, 6, 10, 17, 15]
[20, 12, 9, 11, 4, 7, 6, 3]
[5, 4, 6, 13, 9, 3, 7, 2]
[3, 18, 17, 7, 4, 1, 16, 20]
[6, 18, 17, 15, 19, 3, 2, 8]
[18, 16, 14, 17, 6, 0, 11, 20]
[0, 1, 17, 4, 9, 10, 16, 14]
[20, 18, 9, 4, 6, 7, 3, 15]
[0, 20, 6, 7, 18, 4, 11, 10]
[6, 17, 14, 12, 8, 0, 10, 18]
[14, 2, 8, 0, 18, 19, 12, 13]
[16, 18, 2, 6, 9, 1, 15, 0]
[7, 14, 9, 4, 17, 1, 5, 15]
[8, 3, 13, 16, 5, 20, 2, 9]
[12, 3, 18, 16, 19, 9, 0, 13]
[2, 19, 20, 1, 7, 16, 12, 14]
[13, 19, 7, 4, 16, 3, 0, 15]
[14, 2, 7, 5, 3, 18, 15, 9]
[12, 20, 1, 0, 9, 16, 15, 17]
