[9, 16, 14, 11, 8, 10, 19, 7]
[6, 15, 8, 19, 3, 4, 7, 18]
[15, 20, 2, 6, 0, 9, 8, 12]
[4, 6, 13, 16, 19, 5, 9, 0]
[15, 2, 6, 10, 19, 14, 3, 18]
[7, 1, 18, 13, 17, 16, 0, 2]
[6, 3, 8, 2, 7, 0, 9, 13]
[4, 16, 19, 12, 18, 1, 9, 17]
[0, 10, 14, 6, 18, 12, 7, 2]
[10, 18, 9, 2, 1, 6, 20, 5]
[7, 11, 5, 3, 6, 9, 16, 13]
[8, 2, 10, 14, 0, 6, 11, 17]
[12, 17, 8, 5, 15, 11, 0, 19]
[16, 11, 17, 8, 18, 13, 12, 10]
[0, 18, 15, 16, 7, 19, 9, 8]
[10, 4, 20, 0, 18, 2, 6, 8]
[7, 4, 14, 5, 12, 16, 19, 6]
[6, 11, 4, 2, 16, 8, 12, 5]
[11, 5, 17, 20, 14, 2, 3, 19]
[0, 19, 20, 3, 18, 16, 4, 7]
[0, 17, 11, 8, 5, 12, 14, 9]
[2, 18, 4, 16, 12, 19, 10, 5]
[1, 18, 5, 6, 11, 4, 7, 2]
[19, 18, 11, 1, 0, 3, 10, 8]
[5, 17, 6, 16, 10, 0, 19, 14]
[9, 20, 14, 0, 8, 19, 2, 3]
[18, 9, 14, 10, 12, 13, 0, 16]
[4, 19, 3, 10, 15, 11, 16, 8]
[20, 9, 7, 17, 14, 12, 0, 5]
[4, 20, 0, 7, 19, 13, 16, 8]
[20, 7, 11, 4, 2, 17, 8, 15]
[9, 18, 19, 12, 5, 15, 2, 3]
[16, 13, 3, 11, 1, 5, 4, 17]
[9, 16, 19, 11, 15, 5, 6, 20]
[14, 17, 0, 15, 7, 13, 11, 8]
[3, 9, 2, 5, 4, 20, 15, 12]
[4, 8, 19, 11, 10, 20, 13, 15]
[16, 8, 15, 2, 1, 5, 3, 9]
[16, 19, 8, 0, 9, 17, 10, 1]
[7, 11, 20, 18, 9, 13, 4, 0]
[7, 14, 9, 16, 3, 1, 19, 11]
[18, 0, 13, 20, 12, 11, 9, 5]
[9, 18, 3, 2, 13, 0, 4, 20]
[12, 3, 19, 20, 17, 6, 15, 0]
[16, 19, 13, 6, 12, 3, 15, 8]
[11, 0, 17, 18, 10, 4, 20, 8]
[2, 4, 0, 1, 18, 6, 16, 14]
[4, 19, 17, 0, 3, 9, 13, 11]
[11, 20, 18, 19, 6, 9, 15, 1]
[16, 11, 0, 12, 10, 6, 2, 5]
[19, 18, 11, 14, 17, 7, 9, 0]
[13, 11, 18, 9, 4, 16, 19, 5]
[7, 9, 18, 14, 0, 4, 6, 19]
[13, 5, 6, 2, 7, 1, 16, 15]
[5, 15, 16, 11, 17, 3, 0, 7]
[14, 10, 2, 3, 18, 12, 15, 13]
[13, 17, 14, 12, 0, 4, 16, 3]
[17, 18, 11, 5, 8, 3, 10, 19]
[15, 0, 10, 8, 7, 14, 19, 4]
[9, 4, 2, 17, 13, 1, 16, 8]
[12, 5, 16, 3, 19, 10, 1, 8]
[19, 4, 1, 3, 14, 0, 10, 18]
[17, 3, 11, 7, 13, 12, 20, 2]
[4, 20, 14, 2, 8, 0, 18, 10]
[20, 0, 10, 12, 2, 6, 7, 4]
[14, 16, 10, 6, 3, 17, 4, 13]
[15, 19, 13, 6, 2, 8, 14, 4]
[6, 20, 4, 7, 15, 1, 2, 19]
[19, 5, 18, 13, 10, 7, 1, 11]
[13, 7, 8, 5, 4, 3, 1, 11]
[15, 9, 13, 14, 16, 0, 1, 19]
[13, 17, 6, 5, 8, 1, 18, 19]
