[5, 7, 6, 11, 13, 16, 20, 9]
[1, 6, 15, 4, 3, 8, 14, 19]
[5, 1, 3, 18, 6, 0, 12, 17]
[11, 17, 14, 5, 8, 6, 15, 9]
[11, 17, 7, 4, 1, 0, 13, 2]
[3, 8, 15, 18, 11, 16, 6, 17]
[11, 1, 13, 8, 17, 18, 19, 14]
[7, 14, 11, 9, 8, 2, 4, 10]
[9, 18, 6, 4, 16, 2, 0, 19]
[15, 13, 3, 1, 9, 19, 10, 20]
[18, 1, 9, 10, 0, 6, 20, 14]
[0, 16, 12, 7, 15, 11, 19, 5]
[7, 15, 19, 5, 16, 9, 18, 6]
[15, 13, 16, 12, 9, 3, 4, 2]
[14, 18, 20, 16, 17, 10, 0, 12]
[9, 0, 14, 13, 6, 12, 19, 5]
[7, 1, 10, 9, 20, 0, 14, 3]
[4, 17, 13, 8, 3, 19, 18, 0]
[8, 20, 3, 5, 19, 18, 2, 10]
[6, 16, 0, 10, 15, 17, 4, 12]
[2, 1, 17, 16, 19, 18, 13, 20]
[8, 2, 7, 14, 15, 4, 0, 20]
[19, 7, 11, 6, 8, 10, 17, 12]
[5, 18, 14, 13, 10, 3, 9, 12]
[0, 15, 11, 13, 20, 18, 19, 6]
[19, 15, 10, 6, 5, 9, 14, 16]
[9, 2, 11, 6, 4, 10, 17, 20]
[14, 3, 5, 6, 19, 20, 18, 12]
[17, 6, 7, 3, 11, 19, 5, 16]
[11, 20, 3, 13, 7, 2, 1, 8]
[13, 19, 20, 4, 3, 5, 10, 12]
[6, 18, 5, 9, 12, 4, 2, 15]
[15, 8, 4, 14, 9, 6, 16, 12]
[20, 16, 19, 10, 12, 6, 2, 3]
[10, 17, 18, 5, 14, 19, 15, 13]
[10, 1, 20, 7, 0, 13, 9, 8]
[8, 5, 13, 4, 17, 3, 11, 20]
[0, 2, 3, 19, 12, 7, 17, 14]
[9, 4, 15, 20, 7, 17, 13, 3]
[0, 6, 7, 10, 3, 13, 15, 12]
[14, 8, 7, 17, 15, 11, 13, 19]
[4, 18, 14, 19, 17, 5, 1, 0]
[8, 13, 14, 4, 20, 7, 1, 10]
[5, 4, 3, 9, 18, 11, 0, 14]
[18, 3, 19, 7, 13, 1, 2, 6]
[16, 12, 4, 5, 17, 3, 0, 8]
[2, 13, 11, 12, 16, 7, 9, 4]
[19, 4, 18, 3, 12, 1, 8, 6]
[17, 19, 20, 1, 5, 8, 12, 16]
[13, 9, 6, 5, 17, 20, 7, 12]
[11, 14, 0, 17, 19, 10, 5, 6]
[8, 17, 19, 2, 16, 11, 18, 0]
[11, 18, 9, 6, 2, 5, 16, 1]
[7, 6, 20, 1, 15, 9, 12, 16]
[6, 8, 0, 4, 12, 3, 7, 20]
[18, 7, 20, 3, 5, 8, 9, 6]
[2, 14, 16, 6, 12, 5, 19, 4]
[6, 11, 15, 13, 3, 18, 0, 5]
[20, 17, 10, 9, 13, 12, 1, 7]
[16, 0, 6, 8, 13, 17, 9, 15]
[5, 18, 0, 15, 7, 4, 13, 8]
[12, 17, 6, 0, 10, 1, 16, 18]
[11, 12, 5, 17, 18, 13, 1, 19]
[11, 10, 5, 16, 17, 12, 20, 1]
[8, 12, 0, 2, 20, 3, 13, 17]
[7, 11, 5, 6, 1, 2, 20, 0]
[19, 16, 7, 20, 18, 5, 14, 4]
[10, 6, 12, 15, 4, 18, 3, 19]
[0, 20, 7, 19, 11, 6, 15, 16]
[10, 7, 12, 2, 18, 0, 9, 6]
[0, 5, 8, 7, 12, 18, 10, 3]
[15, 18, 12, 10, 19, 8, 2, 1]
[8, 20, 15, 10, 19, 0, 4, 16]
[1, 0, 12, 3, 14, 6, 20, 10]
[17, 14, 9, 18, 15, 1, 12, 5]
[12, 10, 19, 11, 15, 8, 6, 1]
[5, 20, 18, 4, 7, 9, 19, 17]
[2, 5, 11, 1, 20, 14, 8, 3]
[20, 5, 7, 12, 16, 17, 8, 0]
[13, 20, 5, 19, 18, 9, 16, 15]
[13, 8, 20, 15, 5, 14, 16, 18]
[0, 15, 12, 17, 4, 16, 7, 20]
[6, 7, 5, 16, 15, 20, 18, 1]
[6, 13, 4, 15, 17, 7, 12, 8]
[12, 8, 1, 6, 19, 11, 15, 5]
[17, 4, 0, 14, 16, 18, 6, 15]
[7, 15, 17, 6, 1, 11, 20, 18]
[20, 19, 2, 14, 6, 5, 16, 0]
[13, 18, 12, 16, 5, 7, 20, 8]
[3, 14, 18, 16, 5, 19, 12, 17]
[11, 20, 12, 13, 1, 7, 15, 9]
[17, 9, 16, 12, 6, 5, 0, 19]
[12, 20, 18, 17, 7, 19, 16, 10]
[11, 7, 3, 0, 13, 12, 1, 17]
[5, 3, 4, 0, 9, 20, 13, 6]
[1, 9, 5, 8, 12, 4, 13, 3]
[9, 2, 14, 4, 8, 12, 17, 5]
[3, 10, 7, 14, 20, 17, 18, 15]
[7, 15, 3, 2, 16, 5, 17, 13]
