[19, 11, 17, 0, 4, 2, 16, 20]
[11, 2, 6, 9, 15, 16, 5, 14]
[19, 7, 5, 16, 9, 4, 15, 1]
[0, 15, 12, 1, 13, 17, 18, 16]
[7, 2, 16, 0, 10, 1, 5, 9]
[1, 15, 7, 10, 3, 19, 13, 8]
[6, 2, 3, 14, 7, 13, 0, 4]
[14, 2, 1, 4, 9, 12, 10, 0]
[9, 18, 13, 17, 3, 16, 11, 20]
[2, 5, 14, 12, 8, 11, 3, 20]
[9, 10, 17, 3, 2, 11, 20, 16]
[14, 0, 18, 20, 5, 19, 13, 11]
[10, 15, 7, 1, 5, 20, 4, 12]
[9, 16, 6, 0, 8, 17, 13, 11]
[0, 18, 1, 7, 9, 2, 15, 5]
[1, 11, 10, 0, 15, 13, 19, 18]
[19, 10, 13, 9, 2, 12, 1, 17]
[9, 20, 6, 14, 10, 5, 1, 4]
[5, 1, 11, 20, 2, 4, 18, 13]
[7, 11, 15, 20, 8, 13, 2, 19]
[16, 3, 10, 19, 9, 20, 2, 14]
[7, 19, 3, 13, 20, 5, 1, 17]
[9, 4, 10, 11, 1, 0, 3, 12]
[12, 2, 0, 4, 1, 15, 19, 20]
[13, 7, 10, 18, 3, 0, 5, 6]
[17, 10, 15, 16, 20, 5, 9, 2]
[11, 18, 16, 5, 2, 17, 14, 0]
[20, 17, 19, 16, 10, 15, 1, 14]
[19, 3, 14, 11, 12, 5, 16, 13]
[19, 2, 12, 1, 15, 20, 16, 4]
[15, 13, 2, 14, 18, 4, 12, 11]
[13, 18, 1, 2, 8, 3, 9, 20]
[19, 0, 17, 12, 4, 15, 7, 16]
[19, 3, 20, 16, 14, 13, 2, 7]
[18, 13, 6, 20, 2, 11, 0, 12]
[12, 10, 2, 18, 13, 16, 9, 7]
[13, 7, 19, 2, 15, 4, 14, 17]
[10, 13, 1, 14, 4, 16, 6, 9]
[18, 10, 20, 1, 14, 15, 5, 12]
[3, 2, 13, 0, 4, 1, 17, 20]
[11, 0, 12, 6, 9, 5, 15, 10]
[7, 2, 17, 15, 1, 16, 10, 6]
[4, 16, 1, 20, 18, 6, 13, 11]
[1, 2, 7, 0, 10, 19, 3, 11]
[16, 9, 19, 12, 18, 2, 5, 11]
[16, 13, 8, 12, 7, 6, 15, 20]
[16, 12, 9, 8, 0, 19, 13, 17]
[8, 15, 13, 1, 9, 5, 12, 0]
[8, 9, 10, 0, 6, 7, 17, 12]
[16, 18, 13, 1, 8, 11, 14, 17]
[9, 6, 11, 3, 15, 17, 7, 5]
[12, 10, 0, 13, 7, 1, 14, 8]
[16, 2, 15, 12, 10, 6, 20, 11]
[18, 19, 1, 13, 16, 14, 3, 10]
[3, 16, 20, 7, 1, 8, 5, 13]
[2, 7, 5, 0, 11, 3, 20, 19]
[3, 7, 11, 4, 0, 15, 10, 5]
[3, 13, 9, 14, 8, 12, 10, 11]
[20, 5, 3, 11, 7, 2, 17, 9]
[2, 17, 15, 10, 4, 20, 3, 7]
[13, 20, 16, 0, 11, 18, 19, 15]
[2, 15, 9, 6, 0, 7, 13, 19]
[13, 6, 1, 2, 10, 8, 19, 7]
[6, 19, 1, 2, 18, 11, 7, 16]
[12, 6, 18, 16, 1, 5, 15, 8]
[1, 5, 19, 4, 17, 7, 9, 14]
[0, 16, 11, 14, 20, 13, 3, 5]
[15, 7, 16, 12, 10, 3, 5, 4]
[14, 17, 12, 6, 1, 20, 2, 16]
[14, 19, 6, 0, 12, 11, 15, 1]
[16, 18, 20, 5, 12, 2, 10, 13]
[13, 19, 9, 18, 3, 15, 17, 10]
[2, 18, 4, 12, 3, 14, 8, 1]
[2, 18, 1, 10, 11, 16, 14, 9]
[0, 18, 5, 8, 1, 20, 9, 19]
[3, 6, 10, 5, 11, 7, 20, 0]
[20, 6, 14, 12, 16, 11, 18, 7]
[16, 7, 9, 18, 19, 1, 2, 20]
[18, 1, 20, 13, 8, 9, 5, 16]
[9, 10, 0, 4, 2, 7, 17, 6]
[7, 8, 19, 18, 14, 3, 9, 17]
[3, 0, 2, 10, 20, 12, 17, 19]
[6, 1, 18, 3, 19, 12, 7, 20]
[7, 4, 16, 10, 8, 2, 20, 14]
[17, 3, 6, 0, 20, 5, 12, 1]
[13, 1, 18, 8, 3, 4, 10, 7]
[7, 2, 15, 17, 9, 3, 13, 14]
[0, 15, 20, 3, 6, 11, 10, 4]
[6, 15, 18, 10, 19, 7, 16, 17]
[20, 9, 2, 14, 7, 5, 18, 17]
[1, 13, 10, 14, 5, 18, 11, 3]
[1, 19, 0, 18, 14, 3, 16, 4]
[19, 1, 15, 16, 12, 9, 3, 18]
[9, 10, 1, 6, 3, 12, 7, 20]
[11, 2, 8, 1, 16, 7, 14, 13]
[3, 14, 13, 9, 2, 4, 19, 6]
[14, 9, 16, 20, 4, 18, 2, 8]
[2, 19, 20, 18, 1, 4, 6, 12]
[20, 1, 12, 16, 0, 13, 8, 19]
[5, 11, 0, 6, 16, 20, 15, 12]
