[9, 2, 1, 19, 5, 18, 0, 12]
[17, 7, 18, 15, 13, 12, 6, 19]
[15, 10, 2, 9, 12, 14, 3, 17]
[19, 9, 17, 0, 20, 4, 15, 12]
[11, 3, 13, 15, 5, 19, 7, 10]
[1, 18, 3, 19, 13, 17, 12, 20]
[6, 20, 5, 1, 3, 17, 8, 10]
[17, 3, 0, 6, 7, 14, 9, 8]
[1, 20, 11, 17, 10, 12, 16, 0]
[1, 10, 9, 4, 2, 19, 5, 18]
[17, 13, 6, 19, 16, 2, 1, 3]
[0, 7, 2, 3, 4, 17, 8, 6]
[18, 8, 13, 5, 19, 14, 15, 7]
[10, 9, 8, 12, 0, 14, 16, 19]
[17, 10, 15, 3, 13, 1, 11, 18]
[15, 18, 11, 19, 9, 2, 14, 17]
[0, 11, 15, 3, 7, 18, 10, 19]
[8, 2, 5, 11, 0, 19, 4, 17]
[1, 5, 8, 15, 19, 11, 10, 13]
[17, 10, 2, 18, 11, 8, 9, 12]
[17, 8, 1, 15, 3, 6, 14, 2]
[18, 20, 17, 9, 14, 19, 10, 13]
[0, 2, 7, 17, 16, 1, 4, 20]
[1, 7, 4, 15, 0, 17, 14, 5]
[8, 19, 10, 12, 3, 17, 9, 18]
[19, 8, 14, 6, 13, 12, 18, 11]
[15, 11, 20, 1, 7, 3, 19, 14]
[12, 3, 14, 2, 18, 0, 9, 17]
[14, 19, 12, 6, 15, 2, 17, 20]
[6, 10, 2, 11, 16, 1, 20, 3]
[5, 7, 0, 2, 16, 18, 6, 19]
[10, 3, 8, 9, 1, 20, 2, 5]
[8, 9, 4, 0, 3, 12, 2, 1]
[13, 6, 17, 16, 20, 1, 9, 18]
[17, 6, 8, 2, 20, 13, 3, 14]
[11, 6, 10, 14, 8, 2, 17, 5]
[3, 5, 2, 9, 18, 4, 13, 12]
[1, 19, 17, 3, 2, 10, 12, 5]
[7, 13, 12, 3, 0, 2, 4, 6]
[14, 17, 13, 18, 19, 20, 2, 10]
[11, 2, 9, 4, 19, 5, 0, 8]
[20, 16, 10, 7, 3, 17, 0, 6]
[5, 12, 7, 17, 9, 4, 0, 20]
[19, 18, 4, 8, 7, 9, 14, 11]
[10, 8, 4, 11, 5, 6, 9, 7]
[0, 3, 12, 14, 13, 6, 5, 9]
[17, 10, 5, 7, 19, 13, 6, 0]
[7, 10, 0, 6, 14, 4, 15, 12]
[7, 18, 6, 3, 16, 20, 2, 15]
[18, 2, 3, 19, 13, 5, 17, 8]
[6, 11, 7, 12, 5, 0, 8, 16]
[13, 5, 19, 18, 6, 11, 17, 8]
[11, 12, 6, 20, 14, 17, 16, 2]
[13, 4, 6, 12, 15, 2, 17, 0]
[6, 8, 3, 0, 18, 12, 11, 16]
[3, 1, 14, 7, 9, 0, 10, 17]
[20, 6, 9, 18, 14, 12, 5, 15]
[17, 3, 5, 18, 12, 11, 9, 7]
[13, 17, 19, 20, 5, 4, 0, 1]
[1, 2, 5, 17, 8, 3, 16, 7]
[16, 19, 9, 3, 17, 6, 4, 5]
[15, 4, 1, 18, 3, 7, 5, 0]
[7, 20, 4, 0, 13, 11, 5, 2]
[5, 1, 14, 13, 4, 2, 10, 12]
[20, 4, 5, 0, 10, 18, 12, 3]
[17, 13, 3, 14, 9, 0, 7, 2]
[20, 11, 1, 13, 7, 14, 12, 18]
[18, 6, 9, 11, 16, 15, 20, 4]
[10, 14, 5, 2, 20, 15, 17, 9]
[18, 8, 7, 4, 0, 15, 2, 14]
[9, 16, 11, 14, 19, 10, 18, 7]
[19, 7, 11, 15, 10, 1, 20, 9]
[3, 14, 0, 1, 17, 19, 5, 13]
[12, 9, 3, 0, 5, 7, 14, 20]
[10, 13, 9, 17, 12, 18, 7, 6]
[3, 9, 7, 4, 20, 8, 19, 5]
[18, 10, 9, 20, 15, 13, 2, 1]
[7, 11, 12, 2, 1, 19, 17, 15]
[15, 11, 20, 8, 19, 4, 14, 13]
[3, 9, 16, 11, 2, 18, 10, 15]
[15, 11, 12, 19, 14, 5, 18, 17]
[12, 1, 10, 18, 15, 7, 17, 14]
[1, 4, 2, 5, 12, 19, 15, 16]
[14, 7, 6, 12, 18, 1, 15, 11]
[4, 13, 5, 1, 9, 12, 0, 6]
[20, 0, 6, 2, 7, 14, 4, 5]
[1, 16, 9, 5, 13, 19, 20, 17]
[15, 11, 12, 6, 9, 4, 17, 3]
[16, 18, 2, 17, 19, 12, 5, 0]
[3, 12, 11, 15, 20, 7, 6, 2]
[13, 16, 18, 6, 4, 12, 14, 2]
[18, 13, 17, 20, 5, 9, 1, 0]
[13, 7, 12, 8, 20, 18, 9, 15]
[17, 10, 16, 1, 4, 11, 9, 7]
[0, 9, 14, 19, 6, 11, 8, 5]
[4, 0, 2, 12, 16, 5, 8, 9]
[0, 5, 20, 6, 15, 7, 14, 3]
[11, 19, 15, 3, 18, 1, 6, 20]
