[11, 4, 9, 18, 14, 5, 15, 12]
[0, 6, 4, 9, 17, 20, 16, 15]
[2, 19, 10, 3, 14, 13, 17, 0]
[10, 11, 13, 9, 1, 20, 0, 17]
[2, 1, 14, 12, 18, 17, 6, 15]
[3, 7, 9, 14, 6, 1, 5, 2]
[3, 19, 10, 7, 0, 2, 8, 6]
[2, 7, 5, 10, 16, 4, 20, 11]
[14, 2, 5, 12, 18, 7, 20, 16]
[4, 3, 5, 12, 19, 0, 16, 14]
[2, 13, 1, 9, 4, 15, 19, 11]
[3, 17, 7, 2, 11, 20, 4, 6]
[9, 6, 10, 11, 12, 3, 2, 1]
[4, 8, 16, 19, 3, 15, 14, 5]
[9, 1, 17, 0, 7, 8, 4, 18]
[14, 12, 5, 0, 19, 20, 15, 4]
[18, 4, 20, 12, 15, 1, 7, 6]
[6, 1, 5, 0, 16, 18, 14, 4]
[1, 18, 9, 13, 20, 2, 0, 3]
[5, 12, 10, 6, 2, 18, 19, 20]
[3, 14, 2, 5, 7, 4, 20, 10]
[1, 18, 20, 7, 0, 19, 16, 17]
[16, 10, 17, 18, 15, 7, 6, 11]
[6, 12, 10, 16, 14, 19, 9, 4]
[0, 6, 5, 16, 11, 18, 12, 1]
[7, 0, 5, 16, 12, 19, 13, 10]
[15, 13, 6, 4, 12, 5, 16, 10]
[19, 12, 15, 5, 20, 11, 17, 9]
[10, 7, 3, 18, 11, 19, 5, 14]
[5, 4, 1, 17, 3, 2, 0, 9]
[14, 3, 16, 11, 1, 17, 15, 0]
[9, 18, 8, 1, 16, 20, 5, 19]
[10, 13, 8, 6, 4, 11, 9, 3]
[19, 20, 3, 7, 4, 13, 0, 18]
[13, 16, 8, 14, 18, 6, 5, 12]
[12, 5, 15, 18, 7, 20, 0, 6]
[19, 1, 7, 13, 0, 14, 15, 11]
[11, 0, 9, 8, 4, 14, 6, 1]
[8, 3, 18, 13, 15, 14, 5, 16]
[14, 16, 2, 7, 13, 4, 6, 20]
[11, 10, 0, 16, 20, 19, 8, 9]
[9, 4, 3, 2, 14, 7, 15, 12]
[11, 3, 18, 5, 4, 20, 10, 0]
[12, 3, 0, 14, 11, 15, 20, 10]
[13, 16, 11, 1, 19, 2, 5, 8]
[4, 20, 5, 3, 12, 13, 14, 8]
[9, 5, 20, 19, 15, 6, 11, 0]
[20, 4, 9, 18, 1, 2, 8, 13]
[17, 20, 6, 13, 2, 18, 1, 16]
[9, 8, 10, 15, 5, 11, 12, 19]
[2, 1, 8, 7, 12, 3, 5, 9]
[15, 3, 10, 5, 18, 2, 8, 6]
[4, 20, 13, 2, 12, 11, 6, 16]
[4, 1, 18, 2, 0, 20, 8, 9]
[11, 15, 7, 17, 20, 2, 10, 6]
[17, 3, 15, 19, 8, 20, 5, 11]
[16, 9, 3, 7, 19, 4, 18, 5]
[5, 6, 3, 10, 19, 20, 14, 9]
[16, 11, 18, 1, 7, 8, 10, 3]
[0, 17, 10, 8, 18, 12, 14, 11]
[15, 18, 4, 7, 17, 14, 12, 1]
[12, 1, 17, 0, 2, 9, 6, 14]
[18, 6, 4, 20, 11, 19, 7, 17]
[12, 20, 15, 14, 10, 8, 19, 9]
[6, 18, 1, 19, 15, 9, 4, 0]
[8, 2, 19, 14, 10, 16, 11, 15]
[6, 3, 4, 18, 12, 5, 10, 7]
[9, 18, 3, 0, 8, 13, 7, 15]
[20, 2, 4, 18, 16, 9, 15, 10]
[10, 20, 17, 6, 13, 14, 18, 7]
[1, 20, 3, 13, 14, 9, 19, 6]
[19, 5, 13, 2, 9, 20, 11, 4]
[5, 18, 4, 1, 20, 10, 6, 12]
[4, 19, 14, 9, 11, 13, 10, 1]
[15, 14, 18, 13, 10, 19, 0, 7]
[11, 6, 16, 19, 15, 20, 4, 8]
[20, 7, 18, 17, 13, 5, 3, 19]
[7, 19, 11, 14, 6, 17, 13, 18]
[1, 2, 14, 17, 18, 0, 13, 4]
[1, 15, 10, 3, 6, 20, 4, 0]
[9, 19, 15, 4, 14, 16, 10, 13]
[17, 4, 6, 2, 9, 14, 16, 19]
[13, 0, 3, 7, 14, 19, 2, 20]
[10, 1, 0, 12, 4, 14, 5, 13]
[7, 3, 10, 16, 17, 15, 1, 14]
[15, 13, 0, 11, 1, 7, 16, 19]
[2, 11, 17, 18, 1, 3, 16, 6]
[5, 2, 16, 0, 18, 6, 19, 8]
[8, 3, 1, 10, 0, 17, 13, 12]
[12, 1, 19, 15, 8, 6, 2, 20]
[4, 17, 6, 15, 10, 12, 8, 13]
[11, 17, 5, 15, 7, 1, 0, 6]
[18, 10, 8, 9, 14, 7, 3, 4]
[19, 2, 11, 7, 4, 18, 20, 16]
[1, 0, 13, 2, 9, 20, 8, 5]
[8, 15, 9, 19, 14, 1, 11, 4]
[12, 9, 14, 6, 15, 0, 16, 3]
[15, 8, 16, 17, 2, 3, 11, 18]
[9, 3, 0, 1, 10, 16, 20, 14]
