[8, 0, 11, 6, 10, 4, 16, 15]
[1, 10, 16, 20, 15, 3, 13, 6]
[12, 11, 17, 13, 9, 5, 14, 4]
[0, 19, 15, 16, 20, 5, 9, 10]
[18, 9, 11, 4, 1, 13, 15, 19]
[3, 6, 5, 0, 9, 2, 1, 7]
[16, 0, 6, 8, 10, 20, 11, 7]
[15, 2, 16, 10, 14, 5, 17, 8]
[12, 4, 5, 19, 9, 7, 20, 8]
[0, 6, 3, 17, 18, 13, 2, 10]
[2, 11, 20, 3, 17, 18, 12, 5]
[9, 17, 12, 10, 11, 15, 5, 13]
[5, 0, 19, 16, 18, 20, 17, 11]
[0, 7, 10, 18, 11, 4, 6, 17]
[19, 2, 15, 16, 7, 1, 11, 4]
[3, 16, 20, 6, 1, 10, 11, 18]
[12, 20, 0, 17, 16, 15, 11, 18]
[9, 12, 8, 11, 10, 20, 1, 6]
[0, 18, 11, 19, 12, 9, 20, 15]
[14, 4, 8, 15, 19, 0, 5, 11]
[7, 3, 19, 16, 14, 8, 2, 11]
[5, 1, 14, 12, 19, 18, 10, 4]
[12, 8, 5, 20, 0, 19, 9, 10]
[6, 13, 20, 5, 7, 17, 15, 14]
[14, 5, 11, 6, 1, 15, 17, 2]
[2, 16, 15, 13, 0, 10, 17, 8]
[1, 17, 12, 3, 18, 19, 2, 8]
[7, 5, 0, 18, 9, 13, 15, 6]
[16, 14, 18, 6, 15, 1, 7, 3]
[14, 19, 20, 10, 16, 5, 9, 12]
[13, 12, 6, 3, 10, 7, 11, 4]
[18, 0, 9, 19, 4, 6, 10, 7]
[11, 2, 3, 15, 20, 14, 19, 12]
[17, 9, 12, 3, 5, 2, 14, 8]
[20, 2, 8, 18, 0, 7, 12, 13]
[10, 2, 0, 6, 13, 9, 15, 20]
[18, 14, 16, 5, 13, 19, 10, 17]
[19, 12, 5, 13, 7, 1, 6, 15]
[9, 20, 4, 15, 16, 18, 3, 17]
[4, 13, 16, 7, 10, 3, 9, 11]
[17, 16, 1, 6, 9, 15, 10, 19]
[17, 5, 2, 18, 6, 12, 14, 10]
[15, 10, 19, 16, 7, 18, 8, 9]
[14, 9, 15, 6, 4, 8, 11, 18]
[20, 17, 7, 11, 10, 6, 9, 1]
[4, 2, 13, 18, 8, 1, 12, 7]
[11, 19, 0, 16, 13, 17, 20, 5]
[5, 19, 4, 18, 11, 10, 8, 6]
[5, 20, 14, 2, 0, 19, 9, 11]
[8, 1, 17, 7, 6, 20, 3, 18]
[13, 0, 4, 18, 7, 15, 16, 6]
[18, 14, 1, 16, 9, 11, 7, 2]
[19, 12, 13, 0, 7, 5, 16, 15]
[3, 13, 12, 0, 9, 18, 10, 1]
[4, 2, 7, 14, 6, 8, 18, 20]
[5, 15, 10, 11, 1, 8, 6, 12]
[14, 12, 13, 5, 6, 11, 20, 15]
[12, 2, 19, 3, 18, 10, 15, 4]
[8, 4, 17, 16, 1, 0, 6, 9]
[0, 8, 18, 2, 14, 9, 5, 10]
[1, 13, 11, 8, 12, 9, 0, 7]
[0, 1, 11, 18, 17, 12, 7, 4]
[16, 18, 9, 11, 2, 14, 3, 0]
[13, 2, 19, 7, 15, 16, 1, 10]
[14, 9, 20, 11, 3, 6, 17, 7]
[7, 16, 6, 14, 12, 1, 5, 4]
[10, 17, 2, 20, 19, 11, 6, 14]
[9, 18, 4, 12, 15, 13, 14, 0]
[12, 15, 18, 16, 20, 8, 11, 10]
[17, 14, 8, 19, 3, 0, 6, 1]
[5, 13, 6, 16, 18, 7, 14, 2]
[5, 6, 10, 7, 11, 3, 19, 4]
[0, 5, 11, 6, 9, 10, 15, 20]
[3, 2, 19, 7, 15, 16, 13, 1]
[2, 19, 3, 4, 16, 6, 13, 10]
[9, 12, 0, 19, 6, 7, 3, 16]
[4, 0, 9, 14, 13, 2, 18, 1]
[16, 10, 9, 14, 7, 13, 6, 11]
[7, 14, 17, 16, 5, 8, 18, 20]
[10, 3, 1, 9, 19, 18, 15, 5]
[3, 19, 8, 15, 13, 16, 11, 6]
[2, 7, 10, 11, 17, 12, 16, 14]
[19, 8, 6, 15, 18, 10, 13, 3]
[4, 9, 1, 5, 0, 20, 14, 18]
[9, 5, 15, 10, 6, 11, 13, 19]
[4, 0, 6, 19, 12, 15, 16, 11]
[15, 8, 13, 4, 18, 16, 2, 10]
[3, 19, 14, 10, 18, 5, 7, 15]
[9, 12, 11, 7, 19, 8, 16, 2]
[2, 12, 19, 7, 11, 15, 17, 9]
[19, 7, 20, 0, 8, 14, 5, 2]
[20, 17, 14, 12, 13, 16, 8, 15]
[14, 9, 11, 17, 18, 8, 6, 7]
[15, 1, 0, 14, 7, 18, 2, 9]
[7, 9, 18, 10, 11, 17, 20, 2]
[18, 11, 15, 16, 0, 8, 6, 14]
[0, 10, 13, 7, 15, 2, 8, 19]
[14, 18, 6, 19, 11, 9, 0, 3]
[2, 0, 18, 15, 9, 17, 20, 5]
[16, 20, 3, 5, 17, 18, 8, 13]
