[0, 15, 5, 1, 20, 17, 4, 12]
[14, 3, 19, 7, 6, 13, 1, 18]
[6, 20, 9, 0, 19, 5, 4, 7]
[1, 7, 3, 14, 5, 6, 8, 12]
[20, 12, 3, 19, 0, 17, 4, 14]
[2, 5, 19, 20, 18, 9, 1, 0]
[6, 0, 8, 18, 2, 4, 5, 13]
[18, 1, 20, 0, 6, 5, 4, 19]
[8, 11, 0, 19, 18, 2, 6, 10]
[11, 14, 3, 0, 2, 8, 17, 19]
[4, 1, 3, 18, 11, 14, 20, 5]
[13, 17, 5, 15, 10, 0, 3, 16]
[10, 20, 0, 1, 4, 15, 18, 3]
[11, 10, 14, 15, 13, 2, 1, 4]
[0, 5, 13, 4, 10, 9, 18, 8]
[17, 6, 9, 20, 3, 0, 13, 15]
[10, 11, 20, 5, 15, 8, 12, 9]
[13, 9, 16, 14, 11, 7, 3, 18]
[12, 16, 6, 13, 5, 8, 7, 0]
[13, 0, 6, 11, 19, 10, 14, 8]
[1, 2, 5, 11, 7, 19, 0, 20]
[19, 15, 10, 3, 17, 11, 9, 4]
[14, 5, 8, 0, 9, 3, 16, 2]
[17, 0, 16, 12, 4, 11, 1, 20]
[9, 4, 19, 10, 3, 7, 13, 2]
[4, 6, 10, 16, 2, 0, 11, 5]
[15, 3, 2, 18, 14, 11, 6, 13]
[19, 2, 17, 20, 15, 16, 13, 12]
[11, 12, 14, 18, 8, 3, 4, 15]
[1, 7, 4, 17, 2, 11, 10, 13]
[1, 18, 5, 20, 9, 6, 15, 19]
[6, 17, 3, 2, 4, 11, 10, 13]
[19, 10, 14, 2, 3, 1, 6, 7]
[4, 15, 2, 18, 13, 12, 6, 11]
[12, 13, 9, 17, 15, 19, 8, 3]
[17, 6, 16, 11, 8, 0, 15, 10]
[11, 3, 20, 0, 5, 15, 7, 2]
[5, 10, 8, 20, 9, 14, 11, 18]
[9, 12, 6, 14, 20, 8, 2, 4]
[6, 20, 0, 16, 3, 10, 19, 14]
[0, 12, 17, 20, 10, 14, 19, 8]
[13, 3, 7, 10, 11, 19, 2, 4]
[0, 10, 19, 14, 4, 17, 7, 2]
[3, 9, 15, 2, 18, 14, 16, 0]
[6, 20, 13, 1, 3, 10, 11, 12]
[18, 14, 9, 10, 1, 7, 19, 2]
[1, 5, 13, 12, 14, 2, 4, 11]
[20, 0, 1, 10, 9, 4, 13, 2]
[7, 5, 13, 4, 6, 20, 1, 10]
[1, 19, 9, 20, 13, 8, 7, 4]
[19, 5, 6, 16, 12, 18, 0, 4]
[8, 10, 1, 12, 7, 4, 17, 15]
[14, 4, 0, 20, 11, 18, 15, 3]
[14, 20, 7, 17, 8, 10, 11, 18]
[9, 0, 6, 3, 8, 4, 14, 17]
[19, 5, 7, 13, 2, 20, 11, 16]
[18, 6, 12, 13, 16, 14, 17, 19]
[3, 9, 4, 18, 11, 17, 15, 14]
[0, 14, 19, 13, 17, 4, 1, 10]
[7, 11, 4, 9, 20, 14, 15, 13]
[12, 1, 19, 3, 6, 2, 9, 18]
[1, 19, 2, 0, 9, 15, 17, 3]
[18, 4, 17, 20, 9, 12, 11, 6]
[7, 9, 14, 6, 16, 17, 15, 11]
[15, 20, 3, 1, 8, 2, 9, 4]
[9, 0, 20, 17, 10, 18, 19, 1]
[2, 1, 3, 10, 4, 7, 17, 18]
[12, 5, 7, 6, 8, 17, 18, 20]
[4, 2, 7, 16, 18, 15, 6, 19]
[10, 13, 17, 12, 15, 7, 8, 3]
[2, 11, 6, 20, 14, 12, 8, 10]
[1, 5, 14, 4, 15, 10, 8, 12]
[4, 14, 15, 19, 8, 18, 17, 6]
[8, 19, 1, 20, 5, 13, 6, 9]
[13, 10, 5, 11, 15, 1, 6, 8]
[10, 13, 16, 7, 14, 5, 2, 12]
[18, 0, 13, 11, 3, 17, 5, 16]
[11, 6, 12, 19, 1, 3, 15, 18]
[0, 18, 9, 6, 17, 3, 13, 4]
[7, 12, 4, 20, 18, 6, 8, 16]
[14, 15, 11, 0, 18, 10, 19, 5]
[9, 1, 0, 13, 16, 19, 4, 6]
[9, 4, 18, 1, 10, 0, 8, 3]
[12, 2, 5, 17, 18, 16, 11, 7]
[17, 1, 12, 7, 16, 8, 5, 6]
[18, 12, 15, 8, 19, 16, 11, 14]
[12, 2, 14, 9, 1, 8, 5, 3]
[14, 1, 15, 2, 20, 7, 11, 3]
[14, 10, 17, 1, 11, 19, 3, 6]
[19, 18, 14, 5, 12, 1, 3, 13]
[9, 10, 18, 4, 11, 14, 16, 19]
[0, 10, 13, 20, 3, 2, 1, 16]
[8, 18, 15, 13, 11, 10, 9, 12]
[20, 9, 6, 0, 12, 2, 5, 7]
[19, 7, 17, 10, 15, 16, 3, 5]
[10, 3, 13, 19, 20, 17, 0, 9]
[14, 9, 3, 15, 5, 0, 20, 12]
[20, 19, 18, 16, 15, 12, 5, 17]
[11, 13, 18, 0, 15, 6, 16, 10]
[18, 15, 12, 20, 16, 8, 1, 9]
