[15, 4, 6, 8, 17, 11, 12, 2]
[5, 10, 8, 15, 16, 17, 12, 3]
[8, 3, 13, 12, 10, 17, 15, 9]
[20, 14, 11, 16, 3, 4, 12, 8]
[11, 17, 13, 1, 15, 10, 4, 5]
[13, 2, 7, 4, 17, 8, 9, 19]
[17, 10, 7, 11, 15, 3, 19, 6]
[14, 18, 5, 16, 10, 0, 12, 20]
[16, 10, 14, 4, 5, 19, 2, 17]
[14, 8, 7, 5, 1, 10, 0, 19]
[14, 16, 5, 8, 10, 1, 13, 7]
[12, 2, 13, 1, 7, 19, 4, 20]
[10, 6, 2, 15, 4, 17, 7, 16]
[11, 16, 5, 3, 14, 20, 18, 1]
[3, 7, 2, 15, 18, 4, 14, 12]
[4, 10, 14, 13, 2, 5, 7, 9]
[15, 2, 9, 12, 11, 20, 17, 16]
[17, 0, 10, 7, 6, 13, 1, 16]
[20, 0, 7, 14, 9, 17, 18, 4]
[13, 12, 3, 1, 2, 14, 19, 9]
[10, 5, 19, 7, 16, 15, 4, 17]
[1, 15, 7, 20, 17, 8, 16, 3]
[15, 9, 11, 3, 16, 2, 12, 13]
[1, 4, 5, 3, 8, 13, 6, 16]
[15, 8, 5, 1, 11, 2, 14, 17]
[20, 14, 5, 3, 6, 11, 7, 8]
[11, 10, 19, 6, 4, 13, 1, 7]
[12, 19, 1, 2, 11, 15, 6, 3]
[17, 18, 7, 2, 10, 12, 13, 0]
[17, 4, 18, 2, 13, 7, 3, 10]
[18, 12, 14, 1, 15, 13, 0, 17]
[0, 20, 17, 3, 19, 7, 4, 11]
[13, 17, 2, 11, 3, 1, 4, 16]
[11, 16, 6, 14, 12, 10, 20, 2]
[6, 8, 17, 11, 2, 0, 10, 5]
[0, 1, 17, 9, 14, 11, 5, 8]
[6, 2, 18, 14, 3, 5, 10, 13]
[7, 10, 8, 0, 5, 20, 12, 9]
[15, 19, 2, 10, 11, 12, 20, 9]
[6, 10, 14, 17, 1, 12, 5, 3]
[20, 5, 17, 0, 10, 2, 13, 8]
[14, 1, 17, 16, 15, 6, 11, 4]
[3, 8, 12, 18, 4, 7, 6, 5]
[5, 6, 13, 7, 18, 11, 20, 2]
[16, 14, 15, 1, 2, 5, 10, 6]
[5, 15, 19, 20, 6, 14, 8, 4]
[15, 9, 12, 13, 4, 19, 6, 20]
[11, 14, 4, 5, 17, 18, 12, 16]
[9, 15, 19, 17, 10, 6, 7, 11]
[11, 7, 4, 0, 5, 18, 12, 17]
[4, 0, 1, 20, 2, 14, 19, 13]
[12, 0, 17, 2, 5, 9, 14, 20]
[5, 1, 13, 14, 4, 19, 12, 9]
[13, 0, 19, 2, 4, 5, 20, 12]
[20, 18, 19, 3, 15, 17, 6, 16]
[9, 7, 1, 2, 0, 11, 10, 12]
[9, 3, 8, 15, 18, 6, 0, 5]
[6, 18, 2, 10, 15, 12, 20, 11]
[9, 12, 8, 11, 6, 1, 0, 4]
[5, 13, 3, 6, 19, 1, 20, 10]
[13, 17, 12, 9, 6, 10, 16, 3]
[12, 20, 15, 18, 8, 0, 10, 6]
[5, 18, 20, 13, 4, 16, 12, 9]
[4, 14, 18, 8, 5, 15, 7, 3]
[13, 5, 20, 2, 10, 19, 15, 14]
[15, 3, 0, 6, 12, 20, 1, 13]
[14, 4, 19, 20, 16, 17, 3, 0]
[0, 9, 13, 4, 18, 20, 1, 15]
[0, 3, 20, 10, 14, 18, 4, 2]
[18, 8, 6, 20, 9, 10, 16, 12]
[1, 14, 16, 20, 10, 15, 6, 13]
[20, 16, 9, 5, 7, 6, 2, 15]
[16, 2, 0, 18, 20, 11, 10, 9]
[6, 15, 4, 20, 12, 18, 9, 19]
[14, 5, 8, 7, 3, 13, 20, 1]
[10, 8, 5, 17, 19, 7, 18, 15]
[9, 15, 10, 18, 16, 17, 13, 5]
[17, 3, 14, 5, 7, 15, 13, 8]
[4, 1, 3, 12, 5, 0, 16, 13]
[1, 7, 19, 15, 14, 9, 13, 10]
[10, 12, 9, 0, 6, 11, 14, 2]
[6, 19, 11, 7, 10, 13, 12, 1]
[18, 19, 4, 15, 16, 17, 13, 10]
[3, 12, 6, 17, 15, 8, 16, 7]
[7, 1, 16, 6, 17, 19, 18, 12]
[3, 15, 13, 7, 14, 17, 19, 0]
[14, 6, 4, 5, 17, 10, 7, 16]
[0, 5, 17, 16, 11, 6, 13, 7]
[15, 13, 18, 16, 6, 4, 5, 19]
[20, 5, 8, 16, 14, 17, 18, 11]
[20, 17, 8, 0, 14, 13, 1, 10]
[20, 17, 13, 10, 11, 16, 8, 2]
[16, 20, 13, 17, 2, 1, 9, 3]
[11, 9, 14, 15, 4, 6, 5, 1]
[17, 4, 12, 3, 11, 9, 6, 0]
[1, 6, 7, 5, 3, 20, 4, 12]
[2, 6, 1, 3, 13, 4, 10, 5]
[12, 7, 8, 11, 4, 15, 5, 14]
[0, 6, 9, 16, 18, 2, 15, 12]
